"","score","text","created"
"2585",0,"100 UNOPENED Monopoly Game Pieces Jewel Safeway Albertsons Vons Acme Randalls  - Bid Now! … https://t.co/NxakRouUsP https://t.co/milK5ybRfI","2016-04-15:11"
"2586",0,"100 UNOPENED Monopoly Game Pieces Jewel Safeway Albertsons Vons Acme Randalls  - Bid Now! … https://t.co/hOqTN0PrAq https://t.co/cZMNe2yD3i","2016-04-15:11"
"2587",0,"Safeway $5 Friday – Tortillas, Skippy, Chips Ahoy, Herdez Salsa and Cooking Sauce, Best Foods ... https://t.co/dVGo7q2SOB","2016-04-15:11"
"2588",0,"I'm finna get me a sandwich from Safeway <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>","2016-04-15:11"
"2589",0,"I would fucking love to radicalize a retail union, put the FEAR OF GOD into Safeway and Wal-Mart","2016-04-15:10"
"2590",0,"@Captain_Strongo @Utebuntu yeah, its simply a new revenue stream.  You all will see NuSkin ads on Jazz unis &amp; I'll see Safeway on W's unis","2016-04-15:10"
"2591",0,"Safeway $5 Friday https://t.co/hnFA7DvdbJ #GroceryStores #Safeway #StoreDeals https://t.co/hU2u7R4SBS","2016-04-15:10"
"2592",0,"I just checked in at Safeway with #mPLUSPlaces Download today!  https://t.co/ip2QtMGkcE","2016-04-15:10"
"2593",-1,"Going to bring 100 bucks to safeway to buy steam gift cards, but dark souls 3, witness, and undertale is 110 ugh.i have to leave one out","2016-04-15:10"
"2594",0,"BS PHOTO bpi-804 Safeway Grocery Store Sevendra Park https://t.co/Es6pVY8mnD https://t.co/O2KE3j3mRg","2016-04-15:10"
"2595",0,"Kelly Kapowski and #bacon. What more do you want? https://t.co/StMGDezstp

#SavedByTheBell #food","2016-04-15:10"
"2596",-1,"This is awkward I'm in the Safeway parking lot and this guy is staring at me I gotta bounce I'm freaked out","2016-04-15:10"
"2597",1,"I thought this guy in safeway was wearing heelys but he's just walk in fast","2016-04-15:10"
"2598",0,"YO THE DUDE AT SAFEWAY diDnt EVEN TOAST MY BREad LIKE fr","2016-04-15:10"
"2599",0,"Friday FREEBIE at @Safeway! What'd you receive today?
https://t.co/AZijN4KYUt
#SafewayDeals #Freebies #FreebieFriday https://t.co/kM7zvFtOoG","2016-04-15:10"
"2600",0,"NEW JOB: Arvada CO - Store Clerk - Store Clerk br Safeway br Arvada CO br br Eligible empl... https://t.co/rFUtqK24NI #Safeway #job #jobs","2016-04-15:10"
"2601",0,"Safeway Email Direct Coupons – Expires April 21, 2016 https://t.co/JAg5PiNaZJ","2016-04-15:10"
"2602",-1,"Here are this week’s Safeway Email Direct Coupons. They all expire April 21, 2016. Compliments Juice, select... https://t.co/E3nReXf7bD","2016-04-15:10"
"2603",0,"I'm at @Safeway in Tacoma, WA https://t.co/7a0EpD8Fn3","2016-04-15:10"
"2604",1,"My mom has been in Safeway for like 15 minutes and she just went in there to get money out <ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090>","2016-04-15:10"
"2605",0,"Safeway Email Direct Coupons – Expires April 21, 2016 https://t.co/cCYQt2ErFw","2016-04-15:10"
"2606",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/EbpM1HiBib https://t.co/TmKvh5jKDX","2016-04-15:10"
"2607",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/oYqqShEmnC https://t.co/PMKZtoQ84T","2016-04-15:10"
"2608",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/PlZsYya5en https://t.co/eeaUDCyngd","2016-04-15:10"
"2609",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/FdAfBIIpNN https://t.co/X72mIuv2KS","2016-04-15:10"
"2610",0,"freshman in class: ""we can get it all at Safeway"" but https://t.co/qhmYpIMiUq","2016-04-15:10"
"2611",0,"This breakfast though... Ugh. I need to go to the Safeway and get… https://t.co/okeKY06ifh","2016-04-15:10"
"2612",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/qDY0RjvTcB https://t.co/3VvUV7Mg5f","2016-04-15:10"
"2613",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/gM8H2ZU6Pd https://t.co/OCjV5sQqG7","2016-04-15:10"
"2614",0,"Police Say Men Involved in Safeway Fight Knew Each Other
https://t.co/uNZZmirlmn https://t.co/UcZLyHg8sb","2016-04-15:10"
"2615",0,"Safeway~Albertsons~Acme~Etc.~35~ Monopoly Game Tickets~Sealed~140 Pieces https://t.co/DVrkzNEBkQ https://t.co/FSXvJjNURj","2016-04-15:10"
"2616",0,"Got two 12 packs of Bud Aluminum Bottles, bottle of champagne, three large red bulls and gum for $29. Thank you Safeway for closing.","2016-04-15:09"
"2617",0,"I'm at Safeway Consultoria Empresarial - safewayconsult in São Paulo, SP w/ andrearosti https://t.co/6ZtSroJV1w","2016-04-15:09"
"2618",0,"I'm at Safeway Consultoria Empresarial - safewayconsult in São Paulo, SP w/ andrearosti https://t.co/HMbVURseDj","2016-04-15:09"
"2619",0,"I'm at Safeway Consultoria Empresarial - @safewayconsult in São Paulo, SP w/ @andrearosti https://t.co/9Es8RH9IHJ","2016-04-15:09"
"2620",0,"On Ft Last Night<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008E> Straight Baggin Her Like Safeway Groceries <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>","2016-04-15:09"
"2621",0,"I'm in the Safeway bathroom and this old man with his Velcro shoes is playing a game on full volume","2016-04-15:09"
"2622",0,"50 Unopened Monopoly Game Pieces Jewel Safeway Albertsons Vons Acme Randalls https://t.co/ZtUo6ZZQrS Ebay Snipe <U+21BA>RT, Favorite, S","2016-04-15:09"
"2623",1,"Some shelves are looking very picked over at the Davenport Street Safeway. Closing for good this month.  #Tenleytown https://t.co/IU3nFevuca","2016-04-15:09"
"2624",1,"When u have literally no motivation to go to work bc you've been working 10 days in a row w/ no overtime <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> #retailproblems @Safeway","2016-04-15:09"
"2625",1,"The 7 best Safeway deals this week: Progresso, chicken, Snuggle, ice cream+ 3 more! - #deal #coupon https://t.co/ec2QaDki36","2016-04-15:09"
"2626",2,"Just won 2 EXTRA game Safeway Monopoly game pieces. Now I know how Nicolas Cage felt in National Treasure. #winning","2016-04-15:09"
"2627",1,"@Safeway at store #124, 630am for 5 dozen donuts, not 1 ready, so disappointed. Donuts r a mornin staple &amp; should be ready when doors open","2016-04-15:09"
"2628",0,"lol Safeway makes me scrub the public washrooms and then work the checkout <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> gross","2016-04-15:09"
"2629",1,"@lctlc This product is available in Food Basic$, sobeys, Fresh Value, Price Chopper and Safeway.","2016-04-15:09"
"2630",0,"RT @grm_chikn: .@Safeway Dont you think the planets has enough trash?
 https://t.co/WyqgSwoPmq

#CrushPlastic https://t.co/7u9Q0PSPEq","2016-04-15:09"
"2631",0,"RT @grm_chikn: .@Safeway a #PlasticOcean is what we've left future generations https://t.co/cvV8jeCo5N https://t.co/7u9Q0PSPEq","2016-04-15:09"
"2632",0,"100 Unopened Monopoly Vons Albertsons Safeway Coupons &amp; Game Pieces California - Bid Now! … https://t.co/P9UFY93MHl https://t.co/dscua0JSh5","2016-04-15:08"
"2633",0,"100 Unopened Monopoly Vons Albertsons Safeway Coupons &amp; Game Pieces California - Bid Now! … https://t.co/AH9X9n0fip https://t.co/CTZoCWhyNX","2016-04-15:08"
"2634",0,"100 Unopened Monopoly Vons Albertsons Safeway Coupons &amp; Game Pieces California - Bid Now! … https://t.co/tId6lnoltL https://t.co/PdkQLuW0HB","2016-04-15:08"
"2635",0,"100 Unopened Monopoly Vons Albertsons Safeway Coupons &amp; Game Pieces California - Bid Now! … https://t.co/VEYMv0y3u2 https://t.co/KEmdv8hGCQ","2016-04-15:08"
"2636",1,"Wow! 4 years since I competed in the Safeway Cookoff. Great experience. I love Chicago. https://t.co/nr8AZnoKnH","2016-04-15:08"
"2637",1,"Safeway/Sobeys cheaping out again on bonus Airmiles - Taking my grocery-buying dollar to Save-On or Co-Op this weekend.","2016-04-15:08"
"2638",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/NPPNMsCb7h https://t.co/31FJ713I8J","2016-04-15:08"
"2639",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/DanU1ezCuB https://t.co/rUIVHC0YOX","2016-04-15:08"
"2640",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/rLVU9pMRkt https://t.co/djBhtraKx8","2016-04-15:08"
"2641",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/n7C3o06PGZ https://t.co/q0Ts4pXCSU","2016-04-15:08"
"2642",0,"28 Hr Teller Safeway Capitol Hill Jobs in Seattle, WA #Seattle #WA #jobs #jobsearch https://t.co/3M1bvJCeQp","2016-04-15:08"
"2643",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/n7C3o06PGZ https://t.co/P1mf01qTih","2016-04-15:08"
"2644",0,"Stinkyone4u : Putting back together (at Safeway in Chandler, AZ) https://t.co/ai9ZZ8kzTV (via Twitter https://t.co/brPcsoW8oi)","2016-04-15:08"
"2645",0,"60 Unopened Monopoly Tickets (Safeway) WINNING TICKETS - Bid Now! Only $41.0 https://t.co/h0W8AETmts https://t.co/GcoomFQUFP","2016-04-15:08"
"2646",0,"Stinkyone4u : https://t.co/vtJ5Af3cfb Putting back together (at Safeway in Chandler, AZ) … https://t.co/sXD7EQX2a0) https://t.co/2YbW2MpHO7","2016-04-15:08"
"2647",0,"Putting back together (at @Safeway in Chandler, AZ) https://t.co/fRyjeJf0p1","2016-04-15:08"
"2648",0,"Customers React To Safeway Closing

Steinbach Safeway location will be closing ...
https://t.co/teSFgx0gbo https://t.co/B1Bi8UcLUe","2016-04-15:08"
"2649",0,"27 Monopoly Unopened Game Pieces Jewel Albertsons Acme Vons Randall Safeway https://t.co/eVS83Txq0C Ebay Bid Last Second <U+21BA>RT, Fa","2016-04-15:08"
"2650",-2,"@TheRealTLorenz @LaurenCBS4 time to empty the shelves at #kingsoopers #safeway #panic #hysteria #snowmageddon #Omega","2016-04-15:08"
"2651",0,"@HiddenCash @Safeway 
ITS UGLI FRUIT!","2016-04-15:08"
"2652",0,"What am I doing with my life? I'm at Safeway at 4:30 in the morning buying 10 gallons of orange juice. #ihatemyjob <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>","2016-04-15:07"
"2653",0,"tomorrow's schedule
- go to safeway
- write about jotaro eating ass","2016-04-15:07"
"2654",-1,"Went to Safeway yesterday and dude gave me a extra 10$ in change. I ain't going to say anything.. am I wrong for that?","2016-04-15:07"
"2655",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/6WHcA7VEX2 https://t.co/bhwWR6p8QG","2016-04-15:07"
"2656",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/MDduPMiQg8 https://t.co/jFoerwtqPT","2016-04-15:07"
"2657",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/VcFnkr2VNj","2016-04-15:07"
"2658",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/aFAFO0mzrH https://t.co/ZKLBSmZAOA","2016-04-15:07"
"2659",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/JdDaeOT7pn https://t.co/mauskSv2pM","2016-04-15:07"
"2660",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/LRceDlEMy4 https://t.co/115eGEEwIb","2016-04-15:07"
"2661",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/gruw2MuGXK https://t.co/Nl5JUZjByj","2016-04-15:07"
"2662",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/FcqApMcdu0 https://t.co/8WkHkcuz1o","2016-04-15:07"
"2663",0,"Missoula Fresh Market takes over from Safeway

New grocer pulls an organized ...
https://t.co/5rTLycbY4P https://t.co/Vfxz38Cygw","2016-04-15:07"
"2664",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/FcqApMcdu0 https://t.co/Cn9d8SHTyP","2016-04-15:07"
"2665",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/uI3ylp5HnP https://t.co/0mzltJlHQJ","2016-04-15:07"
"2666",0,"@Safeway Covington/maple valley","2016-04-15:07"
"2667",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/a7UcS72OQn https://t.co/kJAbxONffx","2016-04-15:07"
"2668",0,"50 Unopened NEW Monopoly Game Tickets - Safeway/Albertson's  - Bid Now! Only $22.5 https://t.co/5jav0dYZe6 https://t.co/8PdmROaOXP","2016-04-15:07"
"2669",0,"I'm at Safeway https://t.co/72p6R7130i","2016-04-15:07"
"2670",0,"I just checked in at Safeway with #mPLUSPlaces Download today!  https://t.co/JhYnlrjbM6","2016-04-15:07"
"2671",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/bVyEy85CHE https://t.co/gYr80qUAEZ","2016-04-15:07"
"2672",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/3UNWDD0zZ6 https://t.co/9EFyqE8c4i","2016-04-15:07"
"2673",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/ZXCceYsKkC https://t.co/sCs0FsXk3r","2016-04-15:07"
"2674",0,"@DJNeonBunny @Safeway GREAT. I’M SURE THIS WILL BE USEFUL.","2016-04-15:07"
"2675",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/gOSlLZYVXN https://t.co/kxejE5IJQj","2016-04-15:07"
"2676",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/txshLLJHTd https://t.co/z1lz9M7wyK","2016-04-15:07"
"2677",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/C1fUegxTou https://t.co/9LlMGD9oUH","2016-04-15:07"
"2678",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/RS8KGGsqK9 https://t.co/xZ8JLDSTvc","2016-04-15:07"
"2679",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/bSsqvd8gTm https://t.co/q2jvV7qJNy","2016-04-15:07"
"2680",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/lA28DA0lTM https://t.co/GCx20KIGrR","2016-04-15:07"
"2681",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/DM2zukgp5r https://t.co/Ar94X6lRXj","2016-04-15:07"
"2682",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/LfRVtGBJN0 https://t.co/xxwnQL0Y5g","2016-04-15:07"
"2683",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/m0o0UyGnVQ https://t.co/GykUzBLlHD","2016-04-15:07"
"2684",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/m0o0UyGnVQ https://t.co/CFNUXq7F3W","2016-04-15:07"
"2685",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/ZrWb4ESKbZ https://t.co/QtBJod5gfr","2016-04-15:07"
"2686",0,"Find this #Job &amp;More Event Specialist Part Time Sales at Safeway (ZIP: 80023) (TopUSAJobs)  https://t.co/6XpCPKakHB","2016-04-15:07"
"2687",0,"I'm at Tamimi Safeway | <U+0627><U+0644><U+062A><U+0645><U+064A><U+0645><U+064A> <U+0633><U+064A><U+0641><U+0648><U+064A> - @altamimimarket in Riyadh, Mintaqat ar Riya<U+1E11> https://t.co/N0OvQLrI2x","2016-04-15:07"
"2688",0,"I'm at Safeway Honda Moto Peças https://t.co/GzFis3fyUD","2016-04-15:07"
"2689",0,"Find this #Job &amp;More Event Specialist Part Time Sales at Safeway (ZIP: 80023) (TopUSAJobs)  https://t.co/g8jD0WvME2","2016-04-15:06"
"2690",0,"90 Individual Monopoly Game Pieces Jewel Safeway Albertsons Vons Acme Randal https://t.co/yDsuDTcDrZ Ebay Snipe <U+21BA>RT, Favorite, S","2016-04-15:06"
"2691",0,"https://t.co/KDGo2IOzOM","2016-04-15:06"
"2692",0,"https://t.co/EiUoHhLhsV","2016-04-15:06"
"2693",0,"https://t.co/470pHkihp4","2016-04-15:05"
"2694",0,"https://t.co/k93LehqF2m","2016-04-15:05"
"2695",0,"https://t.co/gpxH3KAdnO","2016-04-15:05"
"2696",0,"https://t.co/CLvEAVV3Jm","2016-04-15:05"
"2697",0,"https://t.co/z45dpp7wwR","2016-04-15:05"
"2698",0,"https://t.co/yOryWLoAn0","2016-04-15:05"
"2699",0,"https://t.co/DdAeelsWLp","2016-04-15:05"
"2700",0,"I probably could have just gone to Safeway and gotten a shit ton of boxes for free but instead I spent $30 on cardboard.","2016-04-15:05"
"2701",2,"Latest mentions for Safeway: https://t.co/Kt4xQMCSFj - RT @DJNeonBunny I didn't win a million $, didn't even win a $5 gift card in the @S...","2016-04-15:05"
"2702",0,"#Job #Portland Event Specialist Part Time Sales at Safeway: OR-Portland, Summary Event Specialist Part Time Sa... https://t.co/f9KAcoAZZ1","2016-04-15:05"
"2703",0,"#Job #Portland Event Specialist Part Time Sales at Safeway: OR-Portland, Summary Event Specialist Part Time Sa... https://t.co/hE6TjE8B9o","2016-04-15:05"
"2704",0,"Safeway Select Soda Pop Scarf Cott 36"" Rare Cola Can Grocery Store Advertisi https://t.co/bu79BfJVX7 Ebay Snipe <U+21BA>RT, Favorite, S","2016-04-15:05"
"2705",0,"Monopoly Game Pieces-safeway-albertsons-tomthumb 180 Plus + https://t.co/guMSZFG839 Ebay Bid Last Second <U+21BA>RT, Favorite, Share","2016-04-15:05"
"2706",0,"@rinshankouhai ahh, maybe it was a different branbd I saw at safeway of the same kinda thing... should I bring those and the salsy up?","2016-04-15:05"
"2707",1,"@rinshankouhai I could... Bring up more chips for you, you liked those surfboards before yeah? P sure they sell those at safeway even","2016-04-15:05"
"2708",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/vtX2pDdcmN https://t.co/46LBZbtv3G","2016-04-15:04"
"2709",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/TR72DpZaWv https://t.co/VRnSIb7gaU","2016-04-15:04"
"2710",0,"33 Unopened Monopoly Game Pieces Tickets - Jewel, Safeway, Albertsons, Vons - Bid Now! Onl… https://t.co/zD1PAcUEYB https://t.co/ST1nHIfVrm","2016-04-15:04"
